KEY_CLUSTER10;4.536932883389576;8.878890138732661;5.832863934994547
KEY_CLUSTER10WB;4.536932883389576;8.878890138732661;5.832863934994547
KEY_CLUSTER15;3.976908917853799;9.45631796025497;5.369511398544245
KEY_CLUSTER15WB;3.976908917853799;9.45631796025497;5.369511398544245
KEY_CLUSTER20;3.8843599065802312;9.45631796025497;5.263083271847075
KEY_CLUSTER20WB;3.8843599065802312;9.45631796025497;5.263083271847075
sep=;
KEY_CLUSTER5;7.716535433070866;8.869516310461197;8.019146208122583
KEY_CLUSTER5WB;5.826771653543307;5.846456692913387;5.69388616632711
RAKE10;11.458575300038712;6.665698799845142;7.624933783470366
RAKE10WB;11.458575300038712;6.665698799845142;7.624933783470366
RAKE15;11.45118431703797;6.665698799845142;7.618955782513885
RAKE15WB;11.45118431703797;6.665698799845142;7.618955782513885
RAKE20;11.45118431703797;6.665698799845142;7.618955782513885
RAKE20WB;11.45118431703797;6.665698799845142;7.618955782513885
RAKE5;3.661417322834646;4.714098237720286;3.9532165122716307
RAKE5WB;11.504065040650403;6.41405342624855;7.561715610496096
TEXT_RANK10;6.833208348956381;6.864454443194601;6.191066151696073
TEXT_RANK10WB;6.833208348956381;6.864454443194601;6.191066151696073
TEXT_RANK15;6.773556714501597;6.864454443194601;6.137106550492377
TEXT_RANK15WB;6.773556714501597;6.864454443194601;6.137106550492377
TEXT_RANK20;6.770275874606583;6.864454443194601;6.13369788566639
TEXT_RANK20WB;6.770275874606583;6.864454443194601;6.13369788566639
TEXT_RANK5;9.868766404199476;9.810648668916386;9.35553073348349
TEXT_RANK5WB;7.637795275590551;6.463254593175854;6.60064782112026
TEXT_RANK_WORDNET10;6.301087364079489;7.874015748031496;6.712600610238404
TEXT_RANK_WORDNET10WB;6.301087364079489;7.874015748031496;6.712600610238404
TEXT_RANK_WORDNET15;6.262683073706695;7.874015748031496;6.678854828461126
TEXT_RANK_WORDNET15WB;6.262683073706695;7.874015748031496;6.678854828461126
TEXT_RANK_WORDNET20;6.262683073706695;7.874015748031496;6.678854828461126
TEXT_RANK_WORDNET20WB;6.262683073706695;7.874015748031496;6.678854828461126
TEXT_RANK_WORDNET5;8.26771653543307;9.820022497187852;8.678871434776942
TEXT_RANK_WORDNET5WB;6.469816272965879;6.093925759280089;6.114327492280246
TOPICAL_PAGE_RANK10;5.191226096737907;9.593175853018375;6.494822659713812
TOPICAL_PAGE_RANK10WB;5.191226096737907;9.593175853018375;6.494822659713812
TOPICAL_PAGE_RANK15;4.498546073349223;9.908136482939634;5.845972673414184
TOPICAL_PAGE_RANK15WB;4.498546073349223;9.908136482939634;5.845972673414184
TOPICAL_PAGE_RANK20;4.44857457210886;10.328083989501314;5.819246374545196
TOPICAL_PAGE_RANK20WB;4.44857457210886;10.328083989501314;5.819246374545196
TOPICAL_PAGE_RANK5;11.653543307086615;13.33145856767904;12.027102381433094
TOPICAL_PAGE_RANK5WB;6.771653543307087;6.850393700787402;6.60918696351767
TOPIC_RANK10;3.2437275985663083;6.650345622119817;4.2610842931051645
TOPIC_RANK10WB;3.2437275985663083;6.650345622119817;4.2610842931051645
TOPIC_RANK15;2.772420232097651;7.389592933947774;3.9405053349398522
TOPIC_RANK15WB;2.772420232097651;7.389592933947774;3.9405053349398522
TOPIC_RANK20;2.681783481119344;7.389592933947774;3.844987077133113
TOPIC_RANK20WB;2.681783481119344;7.389592933947774;3.844987077133113
TOPIC_RANK5;10.806451612903226;11.660906298003074;10.866991431507556
TOPIC_RANK5WB;5.201612903225806;5.292818740399387;5.094524650976264
